Source,Target,Type,Id,Label,Weight
UgzoogdQubleJXs-Dcx4AaABAg.9hUU8KlLtC49x5UhlnEIhD,Bệnh viện Đại học Y dược TP.HCM,Directed,281303,,1
UgznC_W25EHvFdJRwNp4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281304,,1
UgzQsWRfq4wrSZzw4OB4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281305,,1
Ugxhu5Be1eidseOvoMh4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281306,,1
Ugzt3yEIZLzzxhgw-ct4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281307,,1
Ugzt3yEIZLzzxhgw-ct4AaABAg.9h9pKsQqG1p9ist4vf_CtM,Bệnh viện Đại học Y dược TP.HCM,Directed,281308,,1
Ugzt3yEIZLzzxhgw-ct4AaABAg.9h9pKsQqG1p9isyaRmvHPQ,Bệnh viện Đại học Y dược TP.HCM,Directed,281309,,1
UgwVqTrAhZFO_qW6acF4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281310,,1
Ugy97K8JbWNR_h9HGJ54AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281311,,1
UgyrX6Kc5Rvlq2E_k-h4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281312,,1
UgyrX6Kc5Rvlq2E_k-h4AaABAg.9gY0OR5OZU49istLxGatId,Bệnh viện Đại học Y dược TP.HCM,Directed,281313,,1
UgyfQb1kKUZUYCTtzuV4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281314,,1
UgyfQb1kKUZUYCTtzuV4AaABAg.9gXo8VKnhmC9x5UwPfGwBa,Bệnh viện Đại học Y dược TP.HCM,Directed,281315,,1
Ugzruh5Nr1PNt4hW3cV4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281316,,1
Ugzruh5Nr1PNt4hW3cV4AaABAg.9fYXBa4Za_Z9istmHVBmUn,Bệnh viện Đại học Y dược TP.HCM,Directed,281317,,1
Ugx2BDZpQNDxs3zu5Hl4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281318,,1
Ugy5x5iMIoFKXq8tb0h4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281319,,1
UgwOQI10FXw-OBBeGw94AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281320,,1
UgxA2wBSJjWbshwSMOZ4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281321,,1
UgxA2wBSJjWbshwSMOZ4AaABAg.9e8oFXnsyXJ9eGCZZiSpik,Bệnh viện Đại học Y dược TP.HCM,Directed,281322,,1
Ugx_ZJzPPhne6i-kCUd4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281323,,1
Ugx_ZJzPPhne6i-kCUd4AaABAg.9d5nmnoV0RG9dMzxAWcmdp,Bệnh viện Đại học Y dược TP.HCM,Directed,281324,,1
Ugx_ZJzPPhne6i-kCUd4AaABAg.9d5nmnoV0RG9eNAWXCSks4,Bệnh viện Đại học Y dược TP.HCM,Directed,281325,,1
Ugzv6azqAo9HCcCDbaZ4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281326,,1
Ugzv6azqAo9HCcCDbaZ4AaABAg.9cvIOZsQvGR9fVV0fazxR0,Bệnh viện Đại học Y dược TP.HCM,Directed,281327,,1
UgxIKPij7TAzvaIxfc54AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281328,,1
UgxfhKA_rKzhpUY5lZp4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281329,,1
UgxfhKA_rKzhpUY5lZp4AaABAg.9cbEvv-eD5X9eNAZqLxHSQ,Bệnh viện Đại học Y dược TP.HCM,Directed,281330,,1
UgxfhKA_rKzhpUY5lZp4AaABAg.9cbEvv-eD5X9ePp5_Z1p81,Bệnh viện Đại học Y dược TP.HCM,Directed,281331,,1
UgxfhKA_rKzhpUY5lZp4AaABAg.9cbEvv-eD5X9iqFDC05N7_,Bệnh viện Đại học Y dược TP.HCM,Directed,281332,,1
UgxfhKA_rKzhpUY5lZp4AaABAg.9cbEvv-eD5X9oyaiQOF-T3,Bệnh viện Đại học Y dược TP.HCM,Directed,281333,,1
UgymzV90SH1fQCvX_MB4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281334,,1
UgymzV90SH1fQCvX_MB4AaABAg.9cPLKwAXy0c9eGBozzop21,Bệnh viện Đại học Y dược TP.HCM,Directed,281335,,1
UgxQiATDhmjDoYQJtAl4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281336,,1
UgxQiATDhmjDoYQJtAl4AaABAg.9bAOBpan8JA9pgZYRKYQnh,Bệnh viện Đại học Y dược TP.HCM,Directed,281337,,1
UgxKITsWTRUaNe9tI_h4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281338,,1
UgxKITsWTRUaNe9tI_h4AaABAg.9b9o4aFvQ1C9n2vGTaQLk5,Bệnh viện Đại học Y dược TP.HCM,Directed,281339,,1
UgwKaaN7lB6-6uD_PcV4AaABAg,Bệnh viện Đại học Y dược TP.HCM,Directed,281340,,1
Ugxc_xoJfS4xu49r5Cl4AaABAg,Bệnh Viện Đa Khoa Tâm Anh,Directed,281341,,1
Ugz7tX-zRylXL15HiMV4AaABAg,Bệnh Viện Đa Khoa Tâm Anh,Directed,281342,,1
UgzG4q5s4Y-thZOilul4AaABAg,Video AloBacsi,Directed,281343,,1
UgzT7ufZblsiAVjUex94AaABAg,Video AloBacsi,Directed,281344,,1
UgzT7ufZblsiAVjUex94AaABAg.9ir3a9Q2_tN9ir3oBpww34,Video AloBacsi,Directed,281345,,1
UgwhiDu_m6GXLS_jVXV4AaABAg,Dr Ngọc Official,Directed,281346,,1
UgwhiDu_m6GXLS_jVXV4AaABAg.ABeslbaWZLSABet5Wua1tc,Dr Ngọc Official,Directed,281347,,1
UgxCsHVxrq9CjQaS5cx4AaABAg,Dr Ngọc Official,Directed,281348,,1
UgxCsHVxrq9CjQaS5cx4AaABAg.9tdHwJWSq0Q9tdJq1doTsx,Dr Ngọc Official,Directed,281349,,1
UgwDDsZwZ_j_PZMkGwJ4AaABAg,Dr Ngọc Official,Directed,281350,,1
UgwDDsZwZ_j_PZMkGwJ4AaABAg.9tdFxFTA_zv9tf7PaGjXxI,Dr Ngọc Official,Directed,281351,,1
UgyZbbNfIwRV6SyuKT94AaABAg,Dr Ngọc Official,Directed,281352,,1
UgyZbbNfIwRV6SyuKT94AaABAg.9tcujP1nBcL9tgT25BT39P,Dr Ngọc Official,Directed,281353,,1
UgySO7zEvJbE7awBERt4AaABAg,Dr Ngọc Official,Directed,281354,,1
UgxekS_Olo_Xwg3pt2N4AaABAg,BV Hoan My Saigon,Directed,281355,,54
Ugw3lzW-ysCap-MaI7p4AaABAg,BV Hoan My Saigon,Directed,281382,,54
Ugz6uKp4LdFH1ZW-S2d4AaABAg,BV Hoan My Saigon,Directed,281409,,54
UgxEaqZtZHVnYuouDih4AaABAg,BV Hoan My Saigon,Directed,281436,,54
UgwWIU1DRnEn7HiOIgZ4AaABAg,BV Hoan My Saigon,Directed,281463,,54
Ugy_fXIcm1nqf87F3jd4AaABAg,BV Hoan My Saigon,Directed,281490,,54
UgxsjN4-aT-MkLq9tbl4AaABAg,BV Hoan My Saigon,Directed,281517,,54
Ugy91MPhBZh9582T6054AaABAg,BV Hoan My Saigon,Directed,281544,,54
UgwmWWTxAiuqOPQUW7N4AaABAg,BV Hoan My Saigon,Directed,281571,,54
UgyRmfp5yQt4NQ2VHN54AaABAg,BV Hoan My Saigon,Directed,281598,,54
UgwMQ67hYUedCLO2Srd4AaABAg,BV Hoan My Saigon,Directed,281625,,54
UgxQwld5K2G1GmQa6g94AaABAg,BV Hoan My Saigon,Directed,281652,,54
UgyPXht-vJGzVefV63V4AaABAg,BV Hoan My Saigon,Directed,281679,,54
UgyPXht-vJGzVefV63V4AaABAg.A9j7QbkWE9hAAigLielFrF,BV Hoan My Saigon,Directed,281706,,54
UgxsLPMG_7BtQjbEXBB4AaABAg,BV Hoan My Saigon,Directed,281733,,54
UgwKgf1VTBX9EAHpDwF4AaABAg,BV Hoan My Saigon,Directed,281760,,54
Ugz-t17ocHquHWMuRwV4AaABAg,BV Hoan My Saigon,Directed,281787,,54
UgyDIkIgQpxRtBcfqVZ4AaABAg,BV Hoan My Saigon,Directed,281814,,54
UgyDIkIgQpxRtBcfqVZ4AaABAg.A4jakZrw_sqA55vNQKKFPR,BV Hoan My Saigon,Directed,281841,,54
Ugx1UJgMwaRuwghexAV4AaABAg,BV Hoan My Saigon,Directed,281868,,54
Ugy9NZb8kTYDPPAS9Np4AaABAg,BV Hoan My Saigon,Directed,281895,,54
Ugy9NZb8kTYDPPAS9Np4AaABAg.A1HdVgvpUB7A55wn6V8lK5,BV Hoan My Saigon,Directed,281922,,54
UgyP70Rlc2v2v5RGbwR4AaABAg,BV Hoan My Saigon,Directed,281949,,54
UgxkfO9WeM_Ve4fPLop4AaABAg,BV Hoan My Saigon,Directed,281976,,54
UgxrQW6A8n0NX7Dec9h4AaABAg,BV Hoan My Saigon,Directed,282003,,54
Ugwi2B5J8BjajZi7bt94AaABAg,BV Hoan My Saigon,Directed,282030,,54
Ugwi2B5J8BjajZi7bt94AaABAg.9sLKmk1XDgVA-DMy9AOzCK,BV Hoan My Saigon,Directed,282057,,54
UgwRDPNbzfR5zgMZp4p4AaABAg,BV Hoan My Saigon,Directed,282084,,54
UgxduppdXTKiueH-p9t4AaABAg,BV Hoan My Saigon,Directed,282111,,54
Ugx60JRcXBSqbU7yU-V4AaABAg,BV Hoan My Saigon,Directed,282138,,54
Ugx60JRcXBSqbU7yU-V4AaABAg.9rYXq6V-Y00A-DN4swPEMV,BV Hoan My Saigon,Directed,282165,,54
UgyMIc-c6bIA8hSA20h4AaABAg,BV Hoan My Saigon,Directed,282192,,54
Ugxw0dHaKBPCcPPpHFV4AaABAg,BV Hoan My Saigon,Directed,282219,,54
Ugw5RR6GH6uKCGW1PW54AaABAg,BV Hoan My Saigon,Directed,282246,,54
Ugw5RR6GH6uKCGW1PW54AaABAg.9pdoWMpNdJyA-DNRmzUie6,BV Hoan My Saigon,Directed,282273,,54
Ugzpv73knSoItlZ7EAV4AaABAg,BV Hoan My Saigon,Directed,282300,,54
Ugzpv73knSoItlZ7EAV4AaABAg.9nuuHhY4mL59pUEl4H-VcV,BV Hoan My Saigon,Directed,282327,,54
Ugwmtzt-MknDFLREl794AaABAg,BV Hoan My Saigon,Directed,282354,,54
Ugwmtzt-MknDFLREl794AaABAg.9n5t7ZtBzyT9pUEz24LvO8,BV Hoan My Saigon,Directed,282381,,54
UgxufWDH5UgZVcK3c3h4AaABAg,BV Hoan My Saigon,Directed,282408,,54
UgxufWDH5UgZVcK3c3h4AaABAg.9mX1m9SyxPu9mkKEnZTIjl,BV Hoan My Saigon,Directed,282435,,54
UgwrBAT0iEzyLqUefF54AaABAg,BV Hoan My Saigon,Directed,282462,,54
UgwrBAT0iEzyLqUefF54AaABAg.9mOuN7AmBM79mkKgj4E5vg,BV Hoan My Saigon,Directed,282489,,54
Ugzjt0zH_DVlvI_osBp4AaABAg,BV Hoan My Saigon,Directed,282516,,54
UgzI_XyNtYQ9vzfOQWt4AaABAg,BV Hoan My Saigon,Directed,282543,,54
UgzI_XyNtYQ9vzfOQWt4AaABAg.9jm9bqqGv5H9k8Ffgi30l5,BV Hoan My Saigon,Directed,282570,,54
UgwLottTZmAOcqRuH2F4AaABAg,BV Hoan My Saigon,Directed,282597,,54
Ugz8HfjXQ2hOlMcOncB4AaABAg,BV Hoan My Saigon,Directed,282624,,54
Ugz8HfjXQ2hOlMcOncB4AaABAg.9i9pld7tJDS9mkMHH6NgKl,BV Hoan My Saigon,Directed,282651,,54
UgyorCEuglVXYDimaP54AaABAg,BV Hoan My Saigon,Directed,282678,,54
Ugw_9C8IIBDxRYSHcmB4AaABAg,BV Hoan My Saigon,Directed,282705,,54
UgwTbqY1QDeOjQwGVXV4AaABAg,BV Hoan My Saigon,Directed,282732,,54
UgwTbqY1QDeOjQwGVXV4AaABAg.9ev9EvhfHYGAI_sKt_k4EV,BV Hoan My Saigon,Directed,282759,,54
UgwTbqY1QDeOjQwGVXV4AaABAg.9ev9EvhfHYGAJ4-SOJyaSU,BV Hoan My Saigon,Directed,282786,,54
Ugwt2MmkB_KSq4H8hn94AaABAg,BV Hoan My Saigon,Directed,282813,,54
Ugwt2MmkB_KSq4H8hn94AaABAg.9ejBsE8PAeZ9sxgvdm2h_C,BV Hoan My Saigon,Directed,282840,,54
UgzpRUq_4icDoFLH5-h4AaABAg,BV Hoan My Saigon,Directed,282867,,54
UgxqkcpXl-1yg5HGr5B4AaABAg,BV Hoan My Saigon,Directed,282894,,54
UgxqkcpXl-1yg5HGr5B4AaABAg.9de1K-KVzBt9e2gq_Bh0aa,BV Hoan My Saigon,Directed,282921,,54
Ugz9fLUOjDwSBJI6ccV4AaABAg,BV Hoan My Saigon,Directed,282948,,54
Ugz9fLUOjDwSBJI6ccV4AaABAg.9dX1gVoggeY9e2gvAl_IhK,BV Hoan My Saigon,Directed,282975,,54
Ugz0apTwylWu0zXrm6p4AaABAg,BV Hoan My Saigon,Directed,283002,,54
Ugz0apTwylWu0zXrm6p4AaABAg.9dEKKxUGGV79dPWzkBzTB5,BV Hoan My Saigon,Directed,283029,,54
Ugz7fGUsEMgfa0j4YL54AaABAg,BV Hoan My Saigon,Directed,283056,,54
UgzvNccTxH3uPKrH5aV4AaABAg,BV Hoan My Saigon,Directed,283083,,54
UgzvNccTxH3uPKrH5aV4AaABAg.9cxy6lh2QgR9dGFeUHPceo,BV Hoan My Saigon,Directed,283110,,54
UgzbAiEVwCaeeqtq9yd4AaABAg,BV Hoan My Saigon,Directed,283137,,54
Ugx8LX2GP8fhms7G9_54AaABAg,BV Hoan My Saigon,Directed,283164,,54
UgxiawSdum7GgVLdBo54AaABAg,BV Hoan My Saigon,Directed,283191,,54
UgxPLMgALMQuIM36TxB4AaABAg,BV Hoan My Saigon,Directed,283218,,54
UgxPLMgALMQuIM36TxB4AaABAg.9azqGXgERw19eGzcMLDVXI,BV Hoan My Saigon,Directed,283245,,54
UgwjzhBosuW8PZLwaTd4AaABAg,BV Hoan My Saigon,Directed,283272,,54
UgxcgShvfbGadLTB7Ql4AaABAg,BV Hoan My Saigon,Directed,283299,,54
UgyC2Ayqd80oGqGZI_p4AaABAg,BV Hoan My Saigon,Directed,283326,,54
UgyC2Ayqd80oGqGZI_p4AaABAg.9aC4rpHij4v9aCaQKEu35N,BV Hoan My Saigon,Directed,283353,,54
UgyC2Ayqd80oGqGZI_p4AaABAg.9aC4rpHij4v9alNK9RbqNF,BV Hoan My Saigon,Directed,283380,,54
UgywLOXIZ6coyHV0yxx4AaABAg,BV Hoan My Saigon,Directed,283407,,54
UgywLOXIZ6coyHV0yxx4AaABAg.9_Yih76wnKt9aCbRm_nHK2,BV Hoan My Saigon,Directed,283434,,54
UgxAhwr-GKFvzp4c-k54AaABAg,BV Hoan My Saigon,Directed,283461,,54
UgxAhwr-GKFvzp4c-k54AaABAg.9_V2Ec05eF09aCbV_fd4Jn,BV Hoan My Saigon,Directed,283488,,54
UgzU3TsGMGfflMvI3Ll4AaABAg,BV Hoan My Saigon,Directed,283515,,54
UgzU3TsGMGfflMvI3Ll4AaABAg.9_QjaTiM7jC9_WhBXBrZBK,BV Hoan My Saigon,Directed,283542,,54
UgxYvjCX-YhnEj7derx4AaABAg,BV Hoan My Saigon,Directed,283569,,54
UgxYvjCX-YhnEj7derx4AaABAg.9XCF37LzaAM9XYq-0jODvR,BV Hoan My Saigon,Directed,283596,,54
UgxYvjCX-YhnEj7derx4AaABAg.9XCF37LzaAM9alNHul1VWl,BV Hoan My Saigon,Directed,283623,,54
UgxmU_P2sTX2gqyGGwl4AaABAg,BV Hoan My Saigon,Directed,283650,,54
UgwCzyet3S1SX-BvTkh4AaABAg,BV Hoan My Saigon,Directed,283677,,54
UgwCzyet3S1SX-BvTkh4AaABAg.9WqrWinvuxh9eD_SuqOoHn,BV Hoan My Saigon,Directed,283704,,54
UgwCzyet3S1SX-BvTkh4AaABAg.9WqrWinvuxh9hJDPJeIX_y,BV Hoan My Saigon,Directed,283731,,54
UgwCzyet3S1SX-BvTkh4AaABAg.9WqrWinvuxh9lGjoglhgBN,BV Hoan My Saigon,Directed,283758,,54
Ugzsg4i_YK9ux6c6mfR4AaABAg,BV Hoan My Saigon,Directed,283785,,54
Ugz9TU0izLCXHc5NcEp4AaABAg,BV Hoan My Saigon,Directed,283812,,54
Ugz9TU0izLCXHc5NcEp4AaABAg.9VDwNzd-Wq89VJoeket-pX,BV Hoan My Saigon,Directed,283839,,54
Ugzdn8NsyxQhqSj0I_94AaABAg,BV Hoan My Saigon,Directed,283866,,54
Ugzdn8NsyxQhqSj0I_94AaABAg.9V80g0LD1SI9V9w26RfPHN,BV Hoan My Saigon,Directed,283893,,54
UgyTzGqR16bc3z_4YHZ4AaABAg,BV Hoan My Saigon,Directed,283920,,54
UgyTzGqR16bc3z_4YHZ4AaABAg.9UPJNfsRVS79Ua18_g9Hqg,BV Hoan My Saigon,Directed,283947,,54
UgyTzGqR16bc3z_4YHZ4AaABAg.9UPJNfsRVS79eL7sjVQVPp,BV Hoan My Saigon,Directed,283974,,54
UgwJkwvO6qOibmaCfBt4AaABAg,BV Hoan My Saigon,Directed,284001,,54
UgwJkwvO6qOibmaCfBt4AaABAg.9TTDhVRrbTb9bmEr0Q2XvC,BV Hoan My Saigon,Directed,284028,,54
UgxRiVqr1wHO3dohOxR4AaABAg,BV Hoan My Saigon,Directed,284055,,54
UgxRiVqr1wHO3dohOxR4AaABAg.9SLLXDFvNHO9_b5YAU96a3,BV Hoan My Saigon,Directed,284082,,54
UgzR_k_V-9eLJM3RcCB4AaABAg,BV Hoan My Saigon,Directed,284109,,54
UgzR_k_V-9eLJM3RcCB4AaABAg.9Pz1fStZXAM9Q7ItUrKIvE,BV Hoan My Saigon,Directed,284136,,54
UgwdqlyFS37_tu0CG7h4AaABAg,BV Hoan My Saigon,Directed,284163,,54
UgwdqlyFS37_tu0CG7h4AaABAg.9PPUIqIEMAG9PRXaa3dObL,BV Hoan My Saigon,Directed,284190,,54
UgwdqlyFS37_tu0CG7h4AaABAg.9PPUIqIEMAG9TRt3-hWij2,BV Hoan My Saigon,Directed,284217,,54
UgwNtQp2huyUf0-xu4t4AaABAg,BV Hoan My Saigon,Directed,284244,,54
UgwNtQp2huyUf0-xu4t4AaABAg.9P7vPhZmXwB9PDFdYI42MB,BV Hoan My Saigon,Directed,284271,,54
UgwNtQp2huyUf0-xu4t4AaABAg.9P7vPhZmXwB9alNLcp8_X3,BV Hoan My Saigon,Directed,284298,,54
Ugxm27PW6tfBRTsH8xt4AaABAg,BV Hoan My Saigon,Directed,284325,,54
Ugxm27PW6tfBRTsH8xt4AaABAg.9OKM0GUR8UJ9P4uCGqxcx-,BV Hoan My Saigon,Directed,284352,,54
UgwfD_I_9kDvNm5ZTTN4AaABAg,BV Hoan My Saigon,Directed,284379,,54
UgwfD_I_9kDvNm5ZTTN4AaABAg.9OJKfCH-hw09Oz9KBV9Rq0,BV Hoan My Saigon,Directed,284406,,54
UgxjDhxpOxdgFFZcab54AaABAg,BV Hoan My Saigon,Directed,284433,,54
UgxjDhxpOxdgFFZcab54AaABAg.9O-eJGHJmvH9Oz7PphAEqC,BV Hoan My Saigon,Directed,284460,,54
UgxjDhxpOxdgFFZcab54AaABAg.9O-eJGHJmvH9SLD-v0jXEV,BV Hoan My Saigon,Directed,284487,,54
Ugz72aLAvtl0LTT5k4R4AaABAg,BV Hoan My Saigon,Directed,284514,,54
Ugz72aLAvtl0LTT5k4R4AaABAg.9NYO9bunp2c9NhnwcizQyN,BV Hoan My Saigon,Directed,284541,,54
Ugx43nrNP2SLnXSp5zd4AaABAg,BV Hoan My Saigon,Directed,284568,,54
Ugx43nrNP2SLnXSp5zd4AaABAg.9NEIht-RqSn9NERgzB0Pio,BV Hoan My Saigon,Directed,284595,,54
UgyezQ9fZ5nXfQCg-pZ4AaABAg,BV Hoan My Saigon,Directed,284622,,54
UgyezQ9fZ5nXfQCg-pZ4AaABAg.9MpeH6tSKvA9Mwtsf_tMUN,BV Hoan My Saigon,Directed,284649,,54
UgzKWjoZZCKjlO_OSWd4AaABAg,BV Hoan My Saigon,Directed,284676,,54
UgzKWjoZZCKjlO_OSWd4AaABAg.9Mi2y2bgdSL9MwuZIHRXxK,BV Hoan My Saigon,Directed,284703,,54
UgzddEjz3LsnGGIKvwF4AaABAg,BV Hoan My Saigon,Directed,284730,,54
UgzddEjz3LsnGGIKvwF4AaABAg.9MW1usgT7LD9M_rpINkt29,BV Hoan My Saigon,Directed,284757,,54
UgzddEjz3LsnGGIKvwF4AaABAg.9MW1usgT7LD9M_s-r31TwC,BV Hoan My Saigon,Directed,284784,,54
UgzR8X_BFp8ywAQV5hp4AaABAg,BV Hoan My Saigon,Directed,284811,,54
UgzR8X_BFp8ywAQV5hp4AaABAg.9MR21x3EQ9d9MVWJdDvPPR,BV Hoan My Saigon,Directed,284838,,54
UgxM-LANP7qk76Xn_dV4AaABAg,BV Hoan My Saigon,Directed,284865,,54
UgxM-LANP7qk76Xn_dV4AaABAg.9MQscfCLe7Z9MVWHvZScLM,BV Hoan My Saigon,Directed,284892,,54
Ugy1lc8tvpQhHo1fbQp4AaABAg,BV Hoan My Saigon,Directed,284919,,54
Ugy1lc8tvpQhHo1fbQp4AaABAg.9MNhoM0bqO-9MQOTzRUUNU,BV Hoan My Saigon,Directed,284946,,54
Ugy1lc8tvpQhHo1fbQp4AaABAg.9MNhoM0bqO-9Ni68opJq4r,BV Hoan My Saigon,Directed,284973,,54
UgyBD6xAtnUuyDx0g-54AaABAg,BV Hoan My Saigon,Directed,285000,,54
UgyBD6xAtnUuyDx0g-54AaABAg.9LcaL1htpG89Lk1MVdbXVw,BV Hoan My Saigon,Directed,285027,,54
